word,score
작가,618
전혀,615
이영화,604
남는다.,600
퍼즐,599
아닐까,599
장난,597
목소리,588
개연성,586
죽음,582
받아들,572
울림,572
새벽,571
조금씩,568
감독님,564
원작소설,563
고슬링,561
재밌고,556
시간가는줄,554
각자,554
멜로,554
요소,553
공간,552
전형적,550
예술,549
카시오페아,547
볼때,547
동안,546
영화적,537
단어,530
믿지,524
매력적,524
특유,520
서사,518
볼수,512
연기잘,510
기대안,509
스크린,509
연출력,495
등장,494
짱!,490
세월,488
명연기,482
명불허전,481
의문,479
휴지,478
살인마,477
무섭고,472
루시,472
상영,470
장면들,470
영화지만,466
소중함,463
상태,462
선생님,461
압도,458
분들,458
감정이입,452
유머,447
배우분,447
관점,447
옛날,446
변화,445
영상미,445
모든것,443
지우개,441
뭐지,439
별거,434
돌아보게,433
질문,432
뒤죽박죽,431
음...,426
방법,425
수작,424
놀란감독,421
압권,417
뒤로,415
중반부,414
관객들,413
to,411
김병수,410
클리셰,410
충격적,409
앤소니,408
냄새,408
싶을,408
몇번,407
묘사,405
배우님들,404
아닌가,404
영화들,404
막판,403
아카데미,398
심장,397
하루하루,396
혼돈,394
잎사귀,394
기대이상,391
캐스팅,388
도대체,387
피기,386
새삼,385
깨닫게,385
코미디,385
약혼자,384
2시간,383
10분,382
한지민,382
연기자,381
웹툰,381
기억상실,378
극적,376
지루함,376
두려움,369
영화속,369
그냥저냥,368
영화화,367
망상,366
포스터,366
동화,364
흑백,364
거짓,362
환상,362
기억들,360
여러가지,359
어르신,358
비극,354
아..,353
입니다.,352
병을,349
손자,348
엘리,348
주연배우,345
나레이션,344
요양원,344
보았다.,344
축복,343
워낙,343
설경구배우,342
예측,342
테넷,342
이순재,342
한국판,341
짱짱,339
의지,339
액션,338
줄거리,337
로망,337
오달수,336
민태주,336
피해자,335
조각,334
언어,331
태주,330
판타지,330
연기자들,326
설경구배우님,326
강제,325
상영관,325
어디서,325
불륜,323
출연,322
착각,321
복선,319
그나마,318
폭풍,318
아프고,318
호불호,317
김남길씨,317
취향,315
감정선,315
남주혁,315
잠시,314
간접,314
올리비아,314
압도적,314
희망,313
가족영화,313
파더,313
당사자,312
장수,311
반전..,310
짜임새,310
한마디,308
갈등,306
잠깐,306
레너드,305
아이러니,305
여자친구,300
할수,300
절망,297
그대들,296
강제규,296
슬프게,296
장수상회,294
명배우,292
말할것도,292
호빵맨,292
콧물,291
호흡,289
둘다,289
깜짝,288
폭력,288
뜬금,287
요양,285
덕출,284
우리나라,283
당황,283
포인트,281
눈물샘,281
흡입력,281
헨리,280
선물,280
그렇다고,280
한순간,279
윤여정,279
10화,278
극중,278
예고편,275
주인공들,274
예쁘고,273
연기들,271
줄줄,271
실감,271
실화,271
보세요.,269
약혼남,268
사회적,267
사실적,266
초반부,265
능력,263
용서,263
길게,262
운명,262
박인환,261
김남길님,261
꿀잼,260
1인칭,259
언젠,259
메모,259
배우연기,258
국제시장,257
늙고,257
무서움,257
설경구..,257
범죄,257
공포영화,257
질질,255
우리들,255
대부분,255
어딘가,255
아카데,255
상상력,255
윤정희,253
로코,253
초중반,252
컬러,251
헷갈리게,251
흥행,251
두분,249
철수,248
스타일,248
인물들,247
it,247
현실감,247
알츠하이머병,245
두배우,245
책과는,245
아이돌,244
슬프기도,244
경계,243
인셉션,243
클래식,243
남자친구,241
공기,241
가해자,240
샌들러,239
아저씨,238
존경,238
포스,238
뭐지?,237
영화~~,234
still,233
아네스,233
발레,232
박하사탕,232
형태,231
별로.,231
못하게,231
서스펜스,231
괜찮게,230
복수,230
10점,230
신경,229
하드캐리,228
카메라,228
경찰,227
설득력,227
구조,227
설경규,225
우리네,224
시사회,224
"설경구,김남길",224
어렵고,223
사랑이야기,223
있는지,223
엔딩크레딧,222
본것,221
쏘쏘,221
낭만적,221
태도,220
차이,219
수진,219
어땠을까,218
힘들게,218
어느정도,218
희생,217
이야기..,217
점수,217
멜로영화,217
경우,216
여주인공,216
CGV,216
황혼,215
절제,215
호연,214
엄마아빠,213
로버트,213
여배우,213
언니,213
치매노인,213
용기,212
쓸데,212
두시간,210
독백,209
심정,209
대배우,208
20년전,207
러닝타임,207
성장,206
집중력,205
병원,205
한사람,204
5점,204
케미,204
은근,203
작가님,202
기대한,201
이미지,200
친구들,200
이런영화,200
존엄,199
찰나,198
김해숙,198
무조건,198
강풀,197
설배우,197
좋을듯,195
시퀀스,195
뭐야,194
오스카,194
기억상실증,193
근래,193
악역,191
풍경,191
훌쩍,191
경구형,191
어쩔수,190
가족간,190
커플,189
가는줄,189
영화인듯,188
번째,188
킬링타임용,188
확신,187
증상,187
마지막장면,187
납득,187
힐링,187
여우주연상,187
식스센스,186
노인들,186
적당히,186
모의고사,185
역대급,185
임팩트,185
않았을까,183
ㅎㄷㄷ,183
폭력적,183
중후반,182
설현씨,182
몇몇,181
테디,181
벌써,181
이상적,180
본질,180
이기적,180
주관적,180
걸작,180
소오름,179
개그,179
"가족,",178
가슴찡,177
나오지,177
여러모,176
짜임,176
어르신들,176
순간들,176
단기기억,176
로맨스영화,174
경련,173
않은데,173
곳곳,172
불가능,171
손수건,171
타임,170
재밌었어요~,170
울었습니다.,169
놓치지,168
다시보고,168
있을까..,168
갑작,168
외모,168
비주얼,167
정당화,167
객관적,167
흠..,166
느낌...,165
단점,165
작품성,164
않았나,164
어떨까,163
송강,163
순간순간,163
폭발,163
재구성,163
베리모어,163
미스테리,162
주르륵,162
부모님들,162
갖게,161
영화....,161
이성민,161
겨울,160
나이듦,158
어려움,158
무섭기도,158
메시지,158
오프닝,158
콜맨,158
일본영화,158
아프지,157
심리적,157
찬사,156
배우자,155
환경,155
비현실,155
연쇄살인마,155
킬링,154
한국적,154
"되고,",154
남우주연,154
교훈,154
몸매,154
데이트,153
햇살,153
인생작,152
레이첼맥아담스,151
현실성,151
킬링타임,150
영화인거,150
형식,150
미친듯,148
러브스토리,148
갓경구,146
죄책감,146
파편,145
했어요.,145
합리화,145
키스,145
정체성,144
흔적,144
촬영,144
20대,144
가슴속,144
일상적,144
<메멘토>,143
대사들,143
이야기...,143
스릴넘,143
욕심,143
있을때,142
내용.,142
코로나,141
'사랑',141
시간들,141
왓챠,141
정주행,141
자식들,140
흘리게,140
듯...,139
접근,139
러블리,139
매순간,139
느낌?,138
CG,138
싸움,138
혐오,137
극대화,137
설현님,137
5분,137
아이들,137
ost,137
김남일,137
만나게,136
움직,136
곡성,136
관람객,135
메세지,135
뒷부분,134
놓을수,134
반전의반전,134
목적,133
"감동,",133
가능성,133
봤는데...,132
눈이부시게,132
미스터리,132
묘미,132
비디오,132
열정적,132
크레딧,131
15세,131
부모님생각,131
변함,130
환상적,130
서현진님,129
박근형님,129
원신연,129
파괴,129
두려워,129
띵작,129
창작,128
ㄹㅇ,128
30분,127
폭풍눈물,127
기억력,127
김설현,126
연기때문,126
쫄깃쫄깃,126
타이밍,125
드니로,125
연기대,125
인생드라마,125
나올때,123
단기기억상실,123
스트레스,123
안성기님,123
배경음악,123
양미자,122
헌신적,122
독립,122
깨알,122
늙음,121
따뜻함,121
후덜덜,121
물음표,120
철학,120
소설책,120
일반적,120
중요성,119
조각들,119
등등,119
끝부분,119
깜빡,117
변신,117
영화내용,117
김날길,117
뒤통수,117
슬프기,117
투쟁,117
종이,117
데뷔작,116
어느순간,116
12화,116
인위적,116
미친연기력,116
OST,116
콜먼,116
나서야,116
리뷰,116
두사람,115
아이디어,115
붕괴,115
늦출수,115
안정적,114
노배우,114
물음,114
CJ,114
캐리,114
같기도,113
살아가야,113
안내상,113
슬프긴,113
아니라고,113
스토리전개,113
짱~,112
싸이코,112
마지막부분,112
스릴감,112
50번,111
메가박스,111
느껴질,110
될듯,109
부족함,109
참고,109
승화,109
무엇인가?,109
캐릭터들,109
파도,108
절정,108
코드,108
크리스토퍼놀란,108
주연배우들,107
동성애,107
있을수,107
한가지,107
작품들,107
가정폭력,106
낙엽,106
숙제,106
성칠,106
하윤경,106
내용전개,106
것...,105
직접적,105
터널,105
손호준,105
클라이막스,105
흑흑,105
빈틈,105
울고싶을때,104
내인생,104
극단적,104
굴레,104
7년,104
홍보,104
흘릴수,104
끝자락,103
첫장면,103
청년,103
화장실,103
사운드,103
외할머니,102
부자연,102
어린시절,102
어머님,101
감수성,101
억지감동,101
고구마,101
조진웅,101
국내,101
소설원작,101
갠적,100
놀라게,100
아담샌들러,100
풋사랑,100
서현진배우,99
연기대박,99
요양보호사,99
재발견,99
교수,99
더파더,99
외국,98
감성적,98
반전감동,98
!!!!,98
몰입력,98
막장,97
20분,97
허상,97
잇신,97
'기억',97
안타까움,97
최소한,96
회상,96
변주,96
어릴적,96
될것,96
두렵고,96
프로,96
극장판,95
존엄성,95
있는것,95
학생,95
TV,95
봄날,95
만들지,94
정영숙,94
리메이크,94
무섭게,94
틀림,94
사이코패스,94
절대적,94
같다...,94
멱살,94
100%,94
결말부,94
스릴러영화,93
인생연기,93
좌절,93
며느리,93
미장센,93
스포일러,93
재관람,93
이야기들,93
버전,93
혹시나,93
날들,93
믿을수,92
이해할수,92
웃기기도,92
몰입할수,92
뭐야?,91
만드네요.,91
색깔,91
마스터,91
궁금증,91
훌륭합니다.,91
논란,90
주예림,90
주변사람,90
마술사,90
출연진,90
롯데시네마,90
운명적,90
설경구아저씨,90
지루할틈,90
싶다고,90
인간적,90
다큐멘터리,90
흠...,89
왜이리,89
면도,89
성공적,89
베스트,89
진정성,89
cgv,89
내로남불,88
명배우들,88
괴리,88
맥락,88
어벤져스,88
첫번째,88
치즈루,88
지루한면,88
죽을때,88
자기자신,87
길고,87
중후반부,87
아우구스토,87
내머리속,87
모티브,87
천국,87
직전,87
마지막화,86
다르다고,86
요소들,86
침묵,86
등장인물,86
학교,85
잔인함,85
상실감,85
명대사,84
말이필요,84
소름돋을,84
노골적,84
기대한것,84
김해숙씨,84
말할것,84
미망인,84
타투,84
불치병,83
쾌감,83
떡밥,83
잔잔함,83
범벅,82
30대,82
울라고,82
싶을정도,82
여자들,82
주변사람들,82
절망적,82
연기력들,82
엄지척,82
군대,82
무기력,82
고군분투,82
친정엄마,81
답답함,81
헷갈림,81
회자,80
형님,80
내기억,80
목표,80
박진감,79
마찬가지,79
휴머니즘,78
상투적,78
많이하게,78
사랑할수,78
성폭행,78
마지막회,78
색감,78
반전에반전,78
본건데,78
욕망,78
팩트,78
로멘스,77
였다.,77
피어스,77
상영시간,76
장르적,76
주연들,76
8588,76
2017년,76
경구형님,76
숨죽,76
어른들,76
웃음포인트,76
'앨리스',76
연기대결,75
댓글,75
2019년,75
국악,75
cj,75
강제규감독,75
성소수자,75
즈음,75
김영하작가,74
효과적,74
좀지루,74
스릴러물,74
아닙니다.,74
언어학자,74
반복적,74
기승전,74
찝찝함,73
깜놀,73
팝콘,73
0.5점,73
글자,73
무게감,73
오아시스,72
교과서,72
불한당,72
노년기,72
쏟게,72
겪어야,72
입체적,72
연기덕분,72
액션씬,72
필수,72
재밌다고,72
전반부,71
금님,71
GV,71
직업,71
철학적,71
개꿀잼,71
찡하게,71
유머코드,70
한장면,70
드라마틱,70
타이틀,70
불안정,70
오버랩,70
여우주연,70
4점,70
상업영화,70
않는다고,70
손가락,70
농락,69
찰떡,69
멘붕,69
4885,69
엑소,69
형성,68
긴가민가,68
싶을때,68
안면근육,68
요양병원,68
운동화,68
구성원,68
죽기전,68
막내,68
앙상,68
다시보게,68
핸드폰,68
시리즈,68
추격자,68
침대,68
권리,68
'살인자,68
퀄리티,67
균형,67
자기합리화,67
긍정,67
코메디,66
없는듯,66
배종옥,66
힘들었던,66
악화,66
남자주인공,66
cg,66
모호함,66
슬프다고,66
명장면,66
낭송,66
무대인사,65
감동영화,65
임금님,65
끝판왕,65
4.5,65
수미상관,65
요근래,64
부잣집,64
서글픔,64
또보고,64
드류베리모어,63
패턴,63
향기,63
아쉽습니다,63
싶은것,63
명품배우,62
최고인듯,62
편의점,62
발연기,62
10회,62
언제봐,62
내레이션,62
슬픈일,62
김용택,62
고등학생,62
이순재님,62
스토리구성,62
가족드라마,62
엉망,62
예상한,61
자동차,61
회복,61
폴라로이드,61
너무감동,61
주조연,61
목숨,61
십분,61
장면장면,61
않을수,61
어버이날,61
윤리적,61
상업적,60
적극적,60
"""사랑",60
커리어,60
주연상,60
농담,60
놓칠수,60
골목,60
카타르시스,60
공감대,60
출발,60
막내딸,60
에피소드,60
눈물바다,59
인터넷,59
포커스,59
500,59
한국영화.,59
연기자분들,59
깨달음,59
에미코,59
기대이하,59
만나지,59
음담패설,59
꽃할배,58
책임감,58
생각할수,58
무서운병,58
흉내,58
원작자,58
체중감량,58
Father,58
탐구,58
있다는것,57
결말해석,57
창의적,57
앤딩,57
향연,57
양미자씨,56
다른느낌,56
가부장적,56
건망증,56
박근형씨,56
가족..,56
서현진배우님,56
예상치못,56
20주년,56
창조,56
밀도,56
형제,56
두가지,56
딱딱,56
퇴행,56
블록버스터,55
체중,55
흐지부지,55
두근두근,55
돌아갈래,55
너무감동적,54
무력감,54
피아노,54
휘몰아,54
양심,54
컨셉,54
말할수,53
원맨쇼,53
이해가안,53
10대,53
티슈,53
본영화중,53
결말부분,53
90년대,53
치매가족,52
설경구연기력,52
경제적,52
격정적,52
승리,52
빈자리,52
목걸이,52
좌석,51
잊을수,51
훼손,51
힌트,51
데뷔,51
웃기도,51
개그코드,51
존재감,51
중학생,50
타이타닉,50
재밌기도,50
강남길,50
맥아덤스,50
될거,50
흠~,50
줄리언무어,50
미국식,50
우리엄마,50
시간순,50
뭔내용,50
앙상블,50
저예산,50
PPL,49
올라갈때,49
저럴수,49
한시간,49
steal,49
할말이,49
품위,49
픽션,49
레전드,49
친정,49
기억손실,49
맹목적,49
‘사랑’,49
잘생김,49
줄리앤무어,49
(영화,49
긴박감,48
표현할수,48
섹스,48
서정적,48
택시,48
꾸밈,48
욕구,48
메소드,48
선입견,48
살인자들,48
직장,48
최고ㅠㅠ,48
엥?,48
인간들,48
덩어리,48
남녀노소,48
장례식,48
구체적,48
봄비,47
교차편집,47
움직임,47
중반이후,47
별자리,47
리마스터링,47
혹평,47
만나기,47
팍팍,47
클로즈업,47
학대,47
감성팔이,47
공감할수,46
운거,46
젠더,46
(설현,46
역순행적,46
동성애자,46
인터스텔라,46
잉?,46
뻔한듯,46
대성통곡,46
촌스럽지,46
예상못,46
뒷받침,46
멘트,45
뭔가..,45
어색함,45
최고의영화,45
산책,45
김남길배우님,45
연출...,45
자괴감,45
대단함,45
도가니,45
게임,45
국어,45
일부분,45
가족관계,45
국가,45
학습,44
마이너스,44
우스꽝,44
간접경험,44
많은생각,44
별생각,44
흡사,44
12회,44
폭풍오열,44
강력추천,44
허무함,44
검사,44
실험적,44
(원작,44
출신,44
영화한편,44
본질적,44
치료제,44
흐르게,44
라스트,43
여성들,43
긍정적,43
치트키,43
아니었음,43
괴로움,43
핑계,43
실마리,43
밑바닥,43
탄탄한스토리,43
재밌는영화,43
나이들어서,43
연기내공,43
DVD,43
결말..,43
취급,43
비쥬얼,43
남주인공,43
잘한듯,43
회차,43
설경구.김남길,43
졸작,43
미스캐스팅,43
온다면,42
백번,42
김성칠,42
몇가지,42
규정,42
쿠폰,42
어땠을까?,42
우리가족,42
종반,42
수준급,42
파편화,42
마지막반전,42
보는사람,42
예술적,42
정말....,41
감정연기,41
역주행,41
학생들,41
정신병,41
긴장감넘,41
좋은작품,41
이순재선생님,41
오달수님,41
식스센스급,41
토론,41
봄..,41
많아지게,41
보셨다고,41
승부,41
안타까울,41
큐레이터,40
슬픈병,40
김영하님,40
빗물,40
다크나이트,40
후..,40
작품중,40
40분,40
VIP,40
미안한,40
희망적,40
100분,40
회사,40
앨리스',40
마그네슘,40
고전적,40
일관성,40
사랑영화,40
송강호,40
정영숙님,40
김해숙님,40
10월,40
자기들,40
설경구연기만,39
되는것,39
영화제목,39
놈이,39
웃기다가,39
기억손실증,39
잊어버리지,39
행동들,39
네이버,39
노년층,39
한바가지,39
무리수,39
안락사,38
규칙,38
의도한,38
넘사벽,38
비호감,38
스탠스미스,38
빌런,38
원동력,38
심장쫄깃,38
씬들,38
아니구나,38
최루탄,38
추리소설,38
앵글,38
영화스토리,38
어렵기도,38
멘탈,38
우리사회,38
6화,38
노인문제,38
볼거리,37
난해함,37
알츠하이머환자,37
면모,37
윤정희님,37
수상소감,37
않으면서,37
반전들,37
다시봤는데,37
논리,37
범죄자,36
백조,36
엉망진창,36
천재감독,36
삽입,36
클래스,36
노년시절,36
말도안,36
G.,36
토닥,36
즐겁고,36
임세미,36
왼쪽,36
칼라,36
안울려고,36
찾아보게,36
츤데레,36
복수극,36
어렵다고,36
9월,36
뒷심,36
연출방식,36
뻔하긴,36
'치매',35
동반자,35
뜨겁고,35
티가,35
메타포,35
콜라보,35
아름다운것,35
서프라이즈,35
옆사람,35
휘발,35
힘들때,35
중간부분,35
눈물버튼,35
영화였어요~~,35
증세,35
아역배우,34
한니발,34
등가교환,34
안성기배우님,34
무서운지,34
삭제,34
6년,34
운전,34
허무맹랑,34
큰일,34
중구난방,34
포르노,34
아닐까...,34
지루한부분,34
장치들,34
교수님,34
영화감독,34
스물다섯,34
종반부,34
띠용,33
갱신,33
최고최고,33
봉준호,33
동영상,33
너무슬프고,33
받아들일수,33
만들어야,33
딜레마,33
짜내지,33
걸린것,33
괜찮습니다,33
alice,33
유준상,33
석양,33
봉투,32
통속적,32
설현때문,32
다른결말,32
막바지,32
명작중,32
찐사랑,32
14년,32
추억들,32
김수미,32
원신연감독,32
찡하고,32
안봤는데,32
볼까말까,32
웃기기,32
함축적,32
6점,32
종합,32
추상적,32
선생님들,32
역부족,32
영화였던거,31
끄덕,31
1000,31
4.5점,31
삶..,31
스펙트럼,31
뿌리기,31
궁금함,31
골든글로브,31
연기실력,31
김혜자선생님,31
아빠생각,31
김영하작가님,31
중간쯤,31
혁신적,31
"""시""",31
큰감동,30
원로배우,30
너무많이,30
뼛속,30
되는건,30
흡수,30
난도질,30
까메오,30
용두사미,30
10번,30
아트하우스,30
마지막씬,30
참신함,30
장르물,30
흠잡을데,30
상업성,30
인터뷰,30
블랙홀,30
증말,29
서현진씨,29
은유,29
진짜진짜,29
노익장,29
페이지,29
난...,29
딕션,29
솜씨,29
형사,29
최철수,29
노배우들,29
후회안,29
낫지,29
잃는다는것,29
보고싶다..,29
실망..,28
횟수,28
상대역,28
소장하고,28
24시간,28
0점,28
연기짱~,28
논리적,28
주위사람,28
1순위,28
직설적,28
보고싶다고,28
송이뿐,28
초로기치매,28
B급,28
애매함,28
개노잼,28
연쇄살인자,28
볼드윈,28
빌드업,28
유년시절,28
문화센터,28
관람객들,28
할리우드,28
핏줄,28
지키고자,28
고슬밥,28
독거노인,28
재밌을거,28
얼굴들,28
복합적,28
엔딩부분,27
박건형,27
제자리,27
웃겼다,27
젤러,27
임펙트,27
기억할수,27
본건지,27
말아요,27
투자,27
매개체,27
이런거구나,27
깜박,27
취향저격,27
프랑스,27
런닝타임,27
범죄스릴러,27
집중안,26
큰소리,26
8점,26
반신반의,26
견디기,26
불장난,26
머리뚜껑,26
얼마만,26
힘들것,26
배우연기력,26
일요일,26
영화라기,26
보는건데,26
찌릿,26
호러물,26
표현한것,26
맞는듯,26
10편,26
잔잔한감동,26
설경구짱,26
전문가,26
울엄마,26
죽는것,26
예술영화,26
본격적,26
쓰나미,26
책내용,26
걸리기,26
싶네요..,26
있기때문,26
이런장르,26
LOVE,26
황병승,26
3인칭,26
냉소,26
처절함,25
모르겠지만..,25
had,25
멜로물,25
창문,25
되었을때,25
발걸음,25
밸런스,25
중년배우,25
금님씨,25
갬성,25
박진희,25
할아버지들,25
‘아름,24
최고봉,24
그런지...,24
스릴러중,24
살아가려고,24
몇번씩,24
재미와감동,24
엘리자베스,24
넣어야,24
짱~~~,24
영화시작,24
진행과정,24
섀넌,24
알렉볼드윈,24
알차이머,24
읽어봐야지,24
박찬열,24
성칠씨,24
생각했었다.,24
북극성,24
보고난뒤,24
정말감동적,24
봤던영화,24
아날로그,24
울고웃고,24
후폭풍,24
순차적,24
샤워,24
덜도,24
희화화,24
눈물흘리게,24
갓경구님,24
급전개,24
클리쉐,24
문제들,24
기억하는것,24
폭풍감동,24
힘들다고,24
패스,24
히트,24
격려,24
파란색,24
10초,23
납치,23
이누도잇신,23
제작자,23
소름돋을정도,23
익숙함,23
바람둥이,23
무서울정도,23
받을수,23
걸릴것,23
정신병자,23
어지럽고,23
없을정도,23
엄마...,23
권력,23
스릴만점,23
칼날,22
취사선택,22
문장들,22
복잡함,22
소설내용,22
가슴절절,22
윙크,22
일어나기,22
얼굴경련,22
박진감넘,22
거슬림,22
동일시,22
힘든일,22
선배님,22
실관람객,22
보여준것,22
공포물,22
수상작,22
좌우,22
렉터,22
배리모어,22
팬들,22
평가할수,21
와...설경구,21
이야기일수,21
매니아,21
EBS,21
있는데..,21
개봉일,21
느끼면서,21
사랑이야기...,21
블랙코미디,21
다릅니다,21
같으면서,21
영화였던것,21
만든영화.,21
유스케,21
것일지,21
‘기억,21
꿔야,21
흐르듯,21
않다..,21
알았을때,21
리스펙,20
획기적,20
잃기전,20
손가락질,20
표현못,20
안맞는듯,20
씨제이,20
싫다고,20
살아갈까,20
영화전개,20
엘리베이터,20
OOO기,20
예쁜사랑,20
저정도,20
늘어짐,20
선정적,20
구성..,20
내용이...,20
타이트,20
시간순서,20
예상별점,20
<버닝>,20
'가족,20
은유적,20
유의미,20
영화전체,20
별로예요.,20
찾고자,20
장례식장,20
삼류,20
할수있을까,20
할부지,20
먹을때,20
열일곱,20
ppl,20
먹어서,20
잃어간다는것,19
데려다,19
이순재할아버지,19
불쾌함,19
12월,19
무섭구나,19
억지설정,19
올라가는데,19
될까..,19
아쉬운듯,19
아이덴티티,19
깡패,19
after,19
단막극,19
닥칠지,19
증거,19
영화배우,19
제작진,19
대체불가,19
할머니생각,18
무한반복,18
밴드,18
로빈윌리엄스,18
펭귄,18
우루티아,18
사랑놀음,18
덜어냄,18
사랑하는것,18
잔소리,18
성희롱,18
돌아왔을때,18
논쟁,18
몰아붙,18
둔갑,18
코엑스,18
흘러감,18
19세,18
10부,18
홍수,18
정신상태,18
보고난후,18
예측할수,18
이런건가,18
객체,18
반전이있는영화,18
거...,18
놀란작품,18
비정상적,18
헛웃음,18
박기영,18
수험생,18
테이큰,17
권선징악,17
작품임,17
뜻인지,17
안쓰럽다,17
덮을,17
먹먹해짐,17
셀프,17
종합선물,17
우리영화,17
때우기,17
몇십년,17
먹먹하다..,17
힘들듯,17
이런느낌,17
규범,17
침해,17
경구님,17
연기는잘,17
느낌....,17
",김남길",17
현실인듯,17
할정도,16
보고싶을정도,16
될정도,16
경외감,16
로맨틱영화,16
자기중심적,16
로코영화,16
"엄마,아빠",16
멋쟁이,16
혐오감,16
배우설경구,16
골목길,16
봉합,16
자리매김,16
내용구성,16
뮤지컬,16
퇴색,16
기대많이,16
-영화,16
의아해,16
아닌가..,16
다른사람들,16
내리사랑,16
치매걸린거,16
좋은소재,16
아마추어,16
아픈사람,16
중요함,16
불가피,16
아플정도,16
수도꼭지,16
치매초기,16
실버타운,16
황정민,16
늑대,16
16년,16
대립구도,16
파괴적,16
25세,16
체중조절,16
내머릿속,16
흐릅니다.,15
빠질수,15
사랑하는이,15
아버지생각,15
루즈함,15
기다렸다,15
영화본거,15
흘렸음,15
‘아름다움’,15
25년,15
플레이,15
어지러움,15
공고라,15
집사람,15
10자,15
한가운데,15
인생작품,15
잃는것,15
반전에반전에반전,15
포장마차씬,14
야구,14
채우기,14
폴더,14
맨마지막,14
심리스릴러,14
표현함,14
한다는것,14
어메이징,14
어떤의미,14
관계들,14
bgm,14
혈육,14
왓다갓다,14
성장배경,14
저랬다,14
귀한것,14
51관왕,14
박근형할아버지,14
잠자리,14
365일,14
영화나름,14
뜬금포,14
15세관람,14
힘든것,14
섭외,14
닳고,14
반전스토리,14
과유불급,14
쩐다...,14
이런생각,14
생각할때,14
왕따,14
배우자들,14
뻔한결말,14
KOFA,14
권태,14
리스트,14
괜찮은편,14
양아치,13
못하는것,13
추리극,13
무슨의미,13
늙은이,13
들어야,13
(설경구,13
5.0,13
푸츠,13
억지울음,13
20%,13
된다는것,12
수업시간,12
충격..,12
포장지,12
dvd,12
실제상황,12
10부작,12
죽기직전,12
단편영화,12
표현방식,12
"설경구,설현",12
왜명작,12
감성코드,12
스릴러인줄,12
진짜기억,12
+설현,12
작품인듯,12
저런남자,12
설현연기잘,12
돋을정도,12
알프하이머,12
언저리,12
건축가,12
하는생각,12
행복한것,12
차사고,12
싸대기,12
파트너,12
'깨어남',12
설정때문,12
칠순,12
오달수씨,12
음...기대,12
눈물범벅,12
치매문제,12
표현들,12
오락영화,12
비이성적,12
만드는지,12
물고기,12
어떤상황,12
과소평가,12
여자아이,12
김해숙아줌마,12
스핀오프,12
단하나,12
놀라기도,12
중반부분,12
뻔해보,12
영화끝날때,12
동네사람들,11
개과천선,11
설경구..연기,11
1970,11
받는것,11
나가는것,11
늙었을때,11
년도,11
미래모습,11
진짜감동,11
감동적인것,11
.마지막,11
믿지못,11
하이라이트,11
